amount,hour_of_day,merchant_risk,device_trusted,international,card_present,transactions_last_24h,account_age_days,fraud
486.07319990536007,20,,No,No,No,1,1562,0
-165.2606236,19,Medium,Y,Yes,Yes,6,854,0
385.5565553485287,21,,Y,No,No,4,1192,0
273.6559579368345,22,High,No,No,No,2,27,1
121.24426789450871,7,Low,Yes,No,No,7,1590,0
406.0825217461826,20,Medium,Yes,Yes,Yes,2,525,0
-85.82074868,15,High,No,Yes,Yes,2,1671,1
173.51779375728267,17,High,No,Yes,Yes,2,1291,0
526.8056411345015,10,Low,No,Yes,No,3,1441,1
36.60549651,7,Low,Yes,Yes,No,2,383,0
202.2334841337566,13,Medium,Yes,No,Yes,2,1102,0
256.3730938127239,3,Low,Yes,No,No,4,869,0
649.5703344717637,12,Medium,No,Yes,No,2,604,1
578.1463237392448,11,Medium,N,Yes,No,7,931,1
72.147,21,High,Y,Yes,No,6,48,1
118.70374876824859,4,High,No,No,No,3,86,1
92.76215159397778,21,,Yes,No,No,6,276,0
125.56228037716204,9,Low,Y,No,Yes,5,623,0
123.01811415063361,23,,Yes,No,No,3,1502,0
155.28474897633714,0,Medium,Yes,No,No,11,67,0
82.68775293387144,3,Low,Yes,No,Yes,5,1914,0
330.84514922118836,6,,Yes,No,Yes,6,27,0
275.0427902626228,15,High,Yes,No,Yes,2,1854,0
189.91716868663568,13,Low,Yes,No,Yes,2,190,0
-536.8204855,3,High,No,No,No,5,214,1
505.82857332062184,18,Medium,N,No,Yes,4,1897,0
331.3688197417932,17,High,N,No,No,5,1734,0
290.2035242165156,5,,No,No,Yes,3,1619,0
227.27904918348887,21,Medium,Yes,No,No,4,912,0
137.15490910881093,2,High,Yes,Yes,No,1,1128,0
108.39698299114097,12,Low,Yes,No,Yes,6,365,0
313.20303526149235,13,Medium,No,No,No,1,632,0
32.39665123179476,18,Low,Yes,No,Yes,7,1628,0
62.31290548,20,High,No,No,No,3,467,1
-455.6012913,11,High,Yes,No,No,6,1156,1
143.3147088989121,12,,Yes,Yes,No,4,1939,0
148.35046135821054,23,Medium,No,Yes,Yes,5,844,0
373.3132091786503,5,High,Yes,No,Yes,4,833,0
299.45691047187626,5,High,Y,Yes,Yes,7,1921,1
187.2230650019753,18,,Yes,Yes,Yes,6,845,0
42.07121823537476,20,Low,Yes,Yes,No,3,756,0
337.7035837,8,High,Y,Yes,No,2,588,0
43.86561451981505,5,High,Yes,No,No,5,1387,0
590.7043666826407,18,,No,Yes,No,6,1323,0
337.36512317477354,20,,Yes,Yes,No,3,840,0
470.93180016644015,17,Medium,No,Yes,Yes,3,438,1
54.58989349652077,9,High,Yes,Yes,No,2,794,1
161.34923464148395,13,Medium,Yes,No,No,6,14,0
-14.59876152,6,Medium,No,Yes,No,0,495,0
-211.6189919,20,Low,No,Yes,No,1,363,0
144.63128613430217,4,Low,No,No,No,3,1946,0
-346.5788818,2,High,Yes,No,No,3,744,0
359.57310913457485,12,,N,Yes,No,6,1110,0
121.28514292717998,15,Medium,No,Yes,Yes,3,324,0
280.15482715260265,16,Medium,No,No,Yes,4,1771,0
399.2638938,16,Medium,N,No,Yes,1,1352,0
269.09015381012324,6,Medium,No,No,Yes,3,1546,0
51.10757545,20,Low,Yes,Yes,No,4,1666,0
426.44987250310703,2,High,Y,No,No,4,336,0
-206.960384,20,,No,No,No,5,1442,0
667.8334848889281,10,Medium,Y,No,Yes,7,580,0
187.42229882329104,17,Medium,Yes,No,No,4,869,0
299.5372420777485,21,,No,Yes,No,3,842,0
-156.6973704,6,Low,Y,No,No,3,1352,0
252.66278240541573,17,Medium,Yes,Yes,No,3,956,0
-509.0415176,2,Medium,Yes,No,Yes,3,383,0
469.38451649301953,21,Medium,Yes,No,No,5,91,0
88.76134648257997,10,Medium,Yes,Yes,No,1,1644,0
162.89107639454699,18,Low,No,Yes,No,1,16,0
311.64932380847154,6,,Yes,No,Yes,4,1671,0
-182.6308537,8,Low,Yes,No,No,4,1609,0
43.23641788534627,19,Medium,No,Yes,No,6,676,0
406.58522165855635,11,Medium,Y,Yes,Yes,5,1248,0
362.9503582899721,23,,No,No,Yes,2,1974,0
159.31113613696462,13,Medium,Yes,No,No,4,11,0
48.32887590250654,14,Low,Yes,No,Yes,4,1681,0
225.87920812920214,10,Medium,Yes,No,No,6,366,0
206.26269006151188,7,High,Yes,No,No,6,1869,0
246.8719853233043,21,High,No,No,Yes,6,1212,1
235.91869131551047,22,Medium,No,No,Yes,6,1710,0
260.8093137189177,17,High,No,No,Yes,5,469,1
532.2993217973518,22,Medium,Y,No,No,5,1892,0
-166.6830537,14,High,Yes,Yes,No,5,1677,1
-185.8139394,15,Medium,Yes,No,Yes,3,1848,0
619.7670161,12,High,N,Yes,Yes,3,1635,0
411.63016209477644,2,,Yes,No,No,2,1871,0
244.31908130780994,10,Medium,Yes,No,Yes,2,261,0
249.56902392642462,20,Medium,No,Yes,Yes,5,768,0
340.90836887145065,14,Low,Yes,No,Yes,3,393,0
73.88640278532135,13,Medium,Yes,No,No,4,907,0
203.14284086052203,9,Low,Yes,Yes,No,3,1423,0
-128.2686942,16,Low,Yes,No,Yes,7,1211,0
162.57424267282212,9,Medium,Y,Yes,Yes,6,1318,1
278.50678155706447,16,Medium,Yes,No,Yes,9,545,0
34.97695972100713,11,High,No,Yes,Yes,7,686,1
72.79420806337167,2,High,Y,No,Yes,2,779,0
85.19208726622578,15,Low,N,No,Yes,8,38,0
50.95965917,1,Medium,Yes,No,Yes,2,1420,0
392.58056610402053,19,Medium,Yes,No,No,6,863,0
122.99009828240824,0,Low,Yes,Yes,Yes,4,1699,0
72.55097306694853,2,High,No,No,No,3,1869,0
117.81220963532745,1,Low,Yes,No,Yes,4,172,0
-138.8010932,4,High,No,Yes,Yes,2,1287,1
91.96096843838407,15,Medium,N,No,Yes,10,75,0
-164.0784371,7,Low,Y,No,Yes,7,1348,0
584.5532296046769,0,Low,No,No,Yes,2,1181,0
307.6551799402205,16,Low,Yes,No,No,2,194,0
263.77900635970354,20,High,Yes,No,No,3,914,0
